article_id,title,y_true,text_length,tokenizer,repr,model,repeats,token_count_avg,pred_avg,score_avg,tokenize_sec,feature_sec,predict_sec,total_infer_sec
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,tfidf,lr,3,108.0,0.0,0.3764397101858439,0.0022517333272844553,0.0010623666651857395,0.0005027333390899003,0.0038168333315600953
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,tfidf_svd300,svm_rbf,3,108.0,1.0,0.7565718497345028,0.0021148333325982094,0.0022242333507165313,0.0017667333013378084,0.006105799984652549
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,tfidf_svd300,svm_poly,3,108.0,1.0,0.7990560984211168,0.0020803000079467893,0.0022298000015628836,0.001583700010087341,0.0058938000195970135
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,tfidf_svd300,rf,3,108.0,0.0,0.4716666666666667,0.0015134666658317049,0.0018868000091363986,0.18775906666026762,0.19115933333523571
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,tfidf_svd300,mlp,3,108.0,1.0,0.7240901589393616,0.001181899996784826,0.0016495666738289099,0.0007076000135081509,0.0035390666841218867
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,tfidf_svd300,xgb,3,108.0,1.0,0.8168001174926758,0.0014016666488411527,0.0020126000163145363,0.0013091999959821503,0.004723466661137839
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,w2v_mean,lr,3,108.0,0.0,0.22502568470204165,0.001542700008333971,0.0004083666717633605,0.000827866664621979,0.0027789333447193107
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,w2v_mean,svm_rbf,3,108.0,0.0,0.4867328403987015,0.0016425000115608175,0.00042590000278626877,0.001177799984967957,0.0032461999993150434
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,w2v_mean,svm_poly,3,108.0,0.0,0.5310990086095961,0.0015740666422061622,0.00040466666299228865,0.0010660999881414075,0.0030448332933398583
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,w2v_mean,rf,3,108.0,1.0,0.6216666666666667,0.0015948666841723025,0.0005661333367849389,0.20704443333670497,0.2092054333576622
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,w2v_mean,mlp,3,108.0,1.0,0.5158923268318176,0.0011266000025595229,0.00030459997166569036,0.000678933341987431,0.0021101333162126443
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,w2v_mean,xgb,3,108.0,1.0,0.8372200727462769,0.0019572333549149334,0.0004662333521991968,0.001966166659258306,0.004389633366372436
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,fasttext_mean,lr,3,108.0,0.0,0.20212454818437572,0.0019513333293919761,0.0006704666884616017,0.0010809000038231413,0.003702700021676719
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,fasttext_mean,svm_rbf,3,108.0,0.0,0.5379132063161016,0.002001499990001321,0.000743766645124803,0.0015311333312032123,0.004276399966329336
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,fasttext_mean,svm_poly,3,108.0,0.0,0.5867448838422087,0.0021967333159409463,0.0007787666788014272,0.0015966333448886871,0.004572133339631061
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,fasttext_mean,rf,3,108.0,1.0,0.585,0.0015761666387940447,0.0005513999882775048,0.1679577333270572,0.17008529995412877
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,fasttext_mean,mlp,3,108.0,1.0,0.5541666150093079,0.001144100019397835,0.000380633360085388,0.0006967999894792835,0.0022215333689625063
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,jieba,fasttext_mean,xgb,3,108.0,0.0,0.057081904262304306,0.0013538666729194422,0.00042383330098042887,0.0013799000104578834,0.0031575999843577542
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,tfidf,lr,3,111.0,0.0,0.39800789034205325,0.10987033332154776,0.0011121666951415439,0.0004969666673180958,0.11147946668400739
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,tfidf_svd300,svm_rbf,3,111.0,1.0,0.7490163081287914,0.10516236666201924,0.0025284000051518283,0.0016878000072514017,0.10937856667442247
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,tfidf_svd300,svm_poly,3,111.0,1.0,0.8056960376204708,0.1037343333591707,0.0025964666662427285,0.0016640333536391456,0.10799483337905258
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,tfidf_svd300,rf,3,111.0,1.0,0.5905459846103095,0.10559283332743992,0.002467233318990717,0.22575593336174885,0.3338160000081795
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,tfidf_svd300,mlp,3,111.0,1.0,0.6369999647140503,0.10767796664731577,0.0023656333214603364,0.0011884333604636292,0.11123203332923974
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,tfidf_svd300,xgb,3,111.0,1.0,0.9927445650100708,0.11423656666496147,0.0024014666754131517,0.0018071333373275895,0.11844516667770222
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,w2v_mean,lr,3,111.0,0.0,0.20891841012241844,0.11030300000372033,0.00040746666491031647,0.0009409000049345195,0.11165136667356516
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,w2v_mean,svm_rbf,3,111.0,0.0,0.44079422516830274,0.10677680000662804,0.0004907999730979403,0.0015768666635267437,0.10884446664325272
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,w2v_mean,svm_poly,3,111.0,0.0,0.4424729311245714,0.10403093334753066,0.00041746668284758925,0.0012231666672353942,0.10567156669761364
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,w2v_mean,rf,3,111.0,0.0,0.48,0.10561376670375466,0.0005154333387811979,0.2295750666720172,0.33570426671455306
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,w2v_mean,mlp,3,111.0,0.0,0.4633239507675171,0.10682896666306381,0.00048786667563642067,0.0012871999836837251,0.10860403332238396
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,w2v_mean,xgb,3,111.0,1.0,0.7787187695503235,0.11565729998983443,0.0004959666597036024,0.0018557333193408947,0.11800899996887892
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,fasttext_mean,lr,3,111.0,0.0,0.17226868785858285,0.11119646666338667,0.0006935000031565627,0.001153266658851256,0.1130432333253945
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,fasttext_mean,svm_rbf,3,111.0,0.0,0.4673454713636042,0.10607156665840496,0.0005654666650419434,0.0013853000127710402,0.10802233333621795
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,fasttext_mean,svm_poly,3,111.0,0.0,0.5149816512814244,0.10622690001036972,0.0006370666863707205,0.0014165666652843356,0.10828053336202477
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,fasttext_mean,rf,3,111.0,0.0,0.5,0.10550943333267544,0.0006147666717879474,0.23088213331842175,0.33700633332288515
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,fasttext_mean,mlp,3,111.0,1.0,0.6197930574417114,0.10556026666502778,0.00061286665732041,0.0011523999855853617,0.10732553330793355
6921ed10dbeaa929c0faea3e,單機遊戲真的快要消失了嗎？,1,171,ckip,fasttext_mean,xgb,3,111.0,1.0,0.7914288640022278,0.12324083332593243,0.0007795333319033185,0.0019055333298941453,0.12592589998772988
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,tfidf,lr,3,4.0,1.0,0.983641528990121,6.583333015441895e-05,0.0006079666394119462,0.00034090001524115604,0.001014699984807521
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,tfidf_svd300,svm_rbf,3,4.0,1.0,0.9828575606173787,7.480000689004858e-05,0.0022234333640274904,0.001886199985165149,0.004184433356082688
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,tfidf_svd300,svm_poly,3,4.0,1.0,0.8404428920177724,8.096666230509679e-05,0.002200233303786566,0.0014751000368657212,0.0037563000029573836
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,tfidf_svd300,rf,3,4.0,1.0,1.0,7.283334465076526e-05,0.001998966676183045,0.18339193331000084,0.18546373333083466
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,tfidf_svd300,mlp,3,4.0,1.0,0.8635526299476624,5.276666100447377e-05,0.0014372999818685155,0.0007625333382748067,0.002252599981147796
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,tfidf_svd300,xgb,3,4.0,1.0,0.9999740123748779,7.240000801781814e-05,0.0019547333358787,0.001544166647363454,0.003571299991259972
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,w2v_mean,lr,3,4.0,1.0,0.9971802525013693,4.4966659819086395e-05,4.669996754576763e-05,0.0005434000049717724,0.0006350666323366264
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,w2v_mean,svm_rbf,3,4.0,1.0,0.9772635907901882,4.370000290994843e-05,4.853331483900547e-05,0.0009384333388879895,0.0010306666566369433
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,w2v_mean,svm_poly,3,4.0,1.0,0.9751967479516767,7.046665996313095e-05,5.829999766622981e-05,0.0008353999971101681,0.0009641666547395289
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,w2v_mean,rf,3,4.0,1.0,1.0,6.376666715368629e-05,8.12999593714873e-05,0.17364046668323377,0.17378553330975896
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,w2v_mean,mlp,3,4.0,1.0,0.999992847442627,4.556668379033605e-05,5.006664044534167e-05,0.0006027333438396454,0.0006983666680753231
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,w2v_mean,xgb,3,4.0,1.0,0.9999827146530151,6.886670598760247e-05,7.98333203420043e-05,0.0016431999780858557,0.0017919000044154625
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,fasttext_mean,lr,3,4.0,1.0,0.9971935921794127,5.836664543797573e-05,6.946669115374486e-05,0.0007584000122733414,0.000886233348865062
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,fasttext_mean,svm_rbf,3,4.0,1.0,0.9780371264267278,4.269997589290142e-05,4.910000522310535e-05,0.0008285333169624209,0.0009203332980784277
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,fasttext_mean,svm_poly,3,4.0,1.0,0.9688064587592176,4.0133328487475715e-05,4.643331825112303e-05,0.000732933326313893,0.0008194999730524918
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,fasttext_mean,rf,3,4.0,1.0,1.0,5.553332933535179e-05,7.633331309383114e-05,0.16830163336514184,0.16843350000757104
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,fasttext_mean,mlp,3,4.0,1.0,0.9999080896377563,4.643331825112303e-05,5.703334075709184e-05,0.0006705666504179438,0.0007740333094261587
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,jieba,fasttext_mean,xgb,3,4.0,1.0,0.9999747276306152,8.420000085607171e-05,0.00010286667384207249,0.0025817666901275516,0.0027688333648256958
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,tfidf,lr,3,4.0,1.0,0.9837977307372291,0.02840100001776591,0.0008417666734506687,0.00043459999142214656,0.029677366682638723
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,tfidf_svd300,svm_rbf,3,4.0,1.0,0.9834454211445506,0.01907536666840315,0.0021867666703959308,0.0016050666648273666,0.022867200003626447
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,tfidf_svd300,svm_poly,3,4.0,1.0,0.866280828736294,0.021939433315613616,0.0022636999880584576,0.0015858333402623732,0.025788966643934447
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,tfidf_svd300,rf,3,4.0,1.0,1.0,0.019910499996816117,0.002094266664547225,0.2225861000091148,0.24459086667047814
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,tfidf_svd300,mlp,3,4.0,1.0,0.9789487719535828,0.018715733332404245,0.0020191333217856786,0.0010554000036790967,0.021790266657869022
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,tfidf_svd300,xgb,3,4.0,1.0,0.9999653100967407,0.022255700003976624,0.0021709666665022573,0.0015973999979905784,0.02602406666846946
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,w2v_mean,lr,3,4.0,1.0,0.9970269690675374,0.025154366662415367,0.00011199999911089738,0.001039466665436824,0.026305833326963086
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,w2v_mean,svm_rbf,3,4.0,1.0,0.9802804848807408,0.02019613333201657,0.00011500000255182385,0.001310433338706692,0.021621566673275083
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,w2v_mean,svm_poly,3,4.0,1.0,0.9779789736263207,0.018611800003175933,9.633332956582308e-05,0.001111799986877789,0.019819933319619547
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,w2v_mean,rf,3,4.0,1.0,1.0,0.020006566677087296,0.00011510000331327319,0.2146669333257402,0.23478860000614077
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,w2v_mean,mlp,3,4.0,1.0,0.9999711513519287,0.02102153334999457,0.0001037333277054131,0.0009951333437735836,0.022120400021473568
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,w2v_mean,xgb,3,4.0,1.0,0.9999649524688721,0.02244643335385869,0.00010266665291662018,0.0015460333282438417,0.024095133335019153
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,fasttext_mean,lr,3,4.0,1.0,0.9970652650166324,0.02747319999616593,0.00011409999569877982,0.001003599997299413,0.028590899989164125
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,fasttext_mean,svm_rbf,3,4.0,1.0,0.9807169630665135,0.02143463333292554,0.00011163332965224981,0.0013784999997975926,0.02292476666237538
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,fasttext_mean,svm_poly,3,4.0,1.0,0.9766675075028711,0.01928169998185088,0.00010799998805547754,0.0012226999970152974,0.020612399966921657
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,fasttext_mean,rf,3,4.0,1.0,1.0,0.018717999996927876,0.0001162333064712584,0.22523916664067656,0.2440733999440757
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,fasttext_mean,mlp,3,4.0,1.0,0.9989674091339111,0.01956960002038007,0.00010793332088117798,0.0009342666598968208,0.02061180000115807
69220353dbeaa9464a733b53,不錯聽的泰國好音樂,1,5,ckip,fasttext_mean,xgb,3,4.0,1.0,0.9999661445617676,0.023638833333582927,9.943333376819889e-05,0.0014908000205953915,0.025229066687946517
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,tfidf,lr,3,74.0,0.0,0.36438361862062946,0.0014763666549697518,0.0008371333630445102,0.0003472333385919531,0.0026607333566062152
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,tfidf_svd300,svm_rbf,3,74.0,1.0,0.7547241367973387,0.0013908999778019886,0.00202340002094085,0.0014649333121875923,0.004879233310930431
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,tfidf_svd300,svm_poly,3,74.0,1.0,0.7650702752341133,0.0013704666829047103,0.0021838333341293037,0.0013787666684947908,0.004933066685528805
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,tfidf_svd300,rf,3,74.0,1.0,0.5466666666666666,0.0013451999984681606,0.0019811666764629385,0.17898506667309752,0.1823114333480286
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,tfidf_svd300,mlp,3,74.0,1.0,0.7092108130455017,0.0009082333223583797,0.0015283333292851846,0.0006455000063094,0.0030820666579529643
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,tfidf_svd300,xgb,3,74.0,1.0,0.8956020474433899,0.001392633324333777,0.002040400014569362,0.0016499333432875574,0.005082966682190697
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,w2v_mean,lr,3,74.0,0.0,0.25808650574244363,0.0015830666719314952,0.00033999998898555833,0.0010684000056547422,0.002991466666571796
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,w2v_mean,svm_rbf,3,74.0,0.0,0.4758998327974748,0.0016654666590814788,0.00034853330968568724,0.0014085333095863461,0.0034225332783535123
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,w2v_mean,svm_poly,3,74.0,0.0,0.5,0.0017146333120763302,0.0003298666755047937,0.0012135332993542154,0.0032580332869353392
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,w2v_mean,rf,3,74.0,1.0,0.5483333333333333,0.001192899983531485,0.00027120000837991637,0.16639446668947735,0.16785856668138877
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,w2v_mean,mlp,3,74.0,0.0,0.41139042377471924,0.0009577333306272825,0.00022146668440351883,0.0006664666774061819,0.0018456666924369831
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,w2v_mean,xgb,3,74.0,0.0,0.17798542976379395,0.0012092666778092582,0.0002782666900505622,0.0015719999792054296,0.00305953334706525
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,fasttext_mean,lr,3,74.0,0.0,0.26161767960204885,0.0012505999766290188,0.00048393333175530034,0.0007899666670709848,0.002524499975455304
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,fasttext_mean,svm_rbf,3,74.0,0.0,0.4096631582423192,0.0011939999919074278,0.0004512000014074147,0.001166666663872699,0.0028118666571875415
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,fasttext_mean,svm_poly,3,74.0,0.0,0.481218481447296,0.0012808333267457783,0.00046556664165109396,0.0010653666492241125,0.0028117666176209846
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,fasttext_mean,rf,3,74.0,1.0,0.5016666666666667,0.0011944333479429285,0.0004838999981681506,0.17025863332673907,0.17193696667285016
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,fasttext_mean,mlp,3,74.0,1.0,0.5236743092536926,0.0009083666761095325,0.0003400666561598579,0.0007043000077828765,0.0019527333400522668
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,jieba,fasttext_mean,xgb,3,74.0,0.0,0.4830477833747864,0.0018557000051562984,0.000575699998686711,0.002390500002851089,0.004821900006694098
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,tfidf,lr,3,79.0,0.0,0.3351825113370371,0.09062319999793544,0.0009861333528533578,0.0004048666645151873,0.09201420001530398
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,tfidf_svd300,svm_rbf,3,79.0,1.0,0.47925378592363305,0.08854659999875973,0.002325533345962564,0.0018467333090181153,0.0927188666537404
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,tfidf_svd300,svm_poly,3,79.0,1.0,0.6812599871302017,0.08860983332851902,0.0026349666489598653,0.0016579999937675893,0.09290279997124647
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,tfidf_svd300,rf,3,79.0,1.0,0.546389220586874,0.09326233336469159,0.0023381333448924124,0.23443380000147349,0.33003426671105746
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,tfidf_svd300,mlp,3,79.0,1.0,0.5572899580001831,0.0878489666696017,0.0021315999911166728,0.0009522999947269758,0.09093286665544535
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,tfidf_svd300,xgb,3,79.0,1.0,0.9977899789810181,0.09743243331710498,0.0022227333198922374,0.001686866666811208,0.10134203330380842
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,w2v_mean,lr,3,79.0,0.0,0.1717984381320757,0.0951828666535827,0.00040223333053290844,0.0011180666818593938,0.096703166665975
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,w2v_mean,svm_rbf,3,79.0,0.0,0.4575549595709434,0.08873716666130349,0.00038466666592285037,0.0017518000095151365,0.09087363333674148
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,w2v_mean,svm_poly,3,79.0,0.0,0.4868716401087487,0.08845503333335121,0.00035849999403581023,0.001328666655657192,0.09014219998304422
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,w2v_mean,rf,3,79.0,1.0,0.6583333333333333,0.08846513333264738,0.0003793666643711428,0.22773416666314006,0.3165786666601586
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,w2v_mean,mlp,3,79.0,0.0,0.46347305178642273,0.08930653331723686,0.00037513335701078176,0.001244466674203674,0.0909261333484513
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,w2v_mean,xgb,3,79.0,1.0,0.8436933755874634,0.09755120001500472,0.0004118333454243839,0.0021051000027606883,0.1000681333631898
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,fasttext_mean,lr,3,79.0,0.0,0.26180195394684014,0.096400966673779,0.0007448666729032993,0.0012701666564680636,0.09841600000315036
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,fasttext_mean,svm_rbf,3,79.0,0.0,0.4407731627326433,0.08927999995648861,0.0006270666684334477,0.0016266000069056947,0.09153366663182776
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,fasttext_mean,svm_poly,3,79.0,0.0,0.43639005678720394,0.08660983333053689,0.0005196999991312623,0.0012331333515855174,0.08836266668125366
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,fasttext_mean,rf,3,79.0,1.0,0.5983333333333334,0.08888639998622239,0.0007397666728744904,0.2442217000061646,0.3338478666652615
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,fasttext_mean,mlp,3,79.0,1.0,0.5131914615631104,0.08847926663778101,0.0006380333215929568,0.0011749999830499291,0.0902922999424239
692332aedbeaa924d347f258,2021覺得最好看的電影？,0,147,ckip,fasttext_mean,xgb,3,79.0,1.0,0.6205705404281616,0.10292636667145416,0.0006504666525870562,0.0019799666479229927,0.10555679997196421
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,tfidf,lr,3,103.0,0.0,0.4924014469307352,0.002178466646000743,0.0009510666714049876,0.0003570333356037736,0.003486566653009504
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,tfidf_svd300,svm_rbf,3,103.0,1.0,0.9314712473247395,0.0020525333238765597,0.0021742333580429354,0.0014961333363316953,0.005722900018251191
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,tfidf_svd300,svm_poly,3,103.0,1.0,0.8248417193382133,0.00201893332026278,0.0024577666578503945,0.0014143000201632578,0.005890999998276432
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,tfidf_svd300,rf,3,103.0,0.0,0.5,0.0016603333060629666,0.0020133000216446817,0.1799288999948961,0.18360253332260376
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,tfidf_svd300,mlp,3,103.0,1.0,0.8737269639968872,0.0012706333266881604,0.0016916666645556688,0.0007263666484504938,0.0036886666396943233
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,tfidf_svd300,xgb,3,103.0,1.0,0.9503483772277832,0.001477500016335398,0.0018163333103681605,0.0012679666591187317,0.00456179998582229
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,w2v_mean,lr,3,103.0,1.0,0.6224570837085797,0.0017247999979493518,0.0003136666491627693,0.0007178666807400683,0.0027563333278521895
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,w2v_mean,svm_rbf,3,103.0,0.0,0.8056326751617574,0.001739700014392535,0.00036480000320201117,0.0012090666762863596,0.003313566693880906
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,w2v_mean,svm_poly,3,103.0,0.0,0.7635704951111193,0.0018992666543150942,0.0003866333087595801,0.001123499998357147,0.0034093999614318213
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,w2v_mean,rf,3,103.0,1.0,0.7533333333333333,0.0015953666491744418,0.00029153334132085246,0.16474023333285004,0.16662713332334533
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,w2v_mean,mlp,3,103.0,1.0,0.7631790041923523,0.001275466658019771,0.0002680666511878371,0.0006594333487252394,0.0022029666579328477
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,w2v_mean,xgb,3,103.0,1.0,0.9604671001434326,0.0016038333415053785,0.0003067333212432762,0.001439499998620401,0.0033500666613690555
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,fasttext_mean,lr,3,103.0,1.0,0.5486267171733733,0.001655799977015704,0.000546433322597295,0.0006568333095250031,0.002859066609138002
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,fasttext_mean,svm_rbf,3,103.0,0.0,0.6633345192429279,0.0016723333392292261,0.0005583000020124018,0.001085433332870404,0.0033160666741120317
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,fasttext_mean,svm_poly,3,103.0,0.0,0.6845608332682902,0.0018316666440417368,0.0005841000044407944,0.000952366681303829,0.0033681333297863603
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,fasttext_mean,rf,3,103.0,1.0,0.6816666666666666,0.0015469666686840355,0.000570866686757654,0.17438356665661559,0.17650140001205727
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,fasttext_mean,mlp,3,103.0,1.0,0.6493787169456482,0.0011346333388549585,0.0004037666755417983,0.0006194000015966594,0.0021578000159934163
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,jieba,fasttext_mean,xgb,3,103.0,1.0,0.9475781321525574,0.0023679000053865216,0.0006953333310472468,0.002443933335598558,0.0055071666720323265
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,ckip,tfidf,lr,3,109.0,0.0,0.44429482951544647,0.10951493331231177,0.0012053000003409882,0.0005280000041238964,0.11124823331677665
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,ckip,tfidf_svd300,svm_rbf,3,109.0,1.0,0.8126919001431415,0.1075996666525801,0.002540933336907377,0.0018207333438719313,0.1119613333333594
690fa016dbeaa964a8a6177b,經濟學相關科系的人請進,1,176,ckip,tfidf_svd300,svm_poly,3,109.0,1.0,0.8365258035015822,0.10677209999024247,0.0022573333505230644,0.0016185999847948551,0.11064803332556039
